start,end,text
2160.256,2162.7459999999996,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2167.584,2169.564,No
2176.928,2178.5679999999998,哎呀呀呀
2188.576,2190.576,랜
2191.2,2193.2,general.
2191.776,2192.776,Bye!
2193.44,2194.44,funny.
2193.76,2195.84,啊 放進這家裡
2203.392,2204.392,Hmm...
2204.352,2206.9919999999997,I do see why they tell us no.
2207.36,2209.36,yeah
2207.712,2208.712,Thank you.
2208.64,2209.64,You know.
2213.408,2214.408,我
2214.144,2215.144,What?
2215.296,2217.296,Do you know what you're doing?
2219.84,2220.6800000000003,Look at them.
2224.96,2226.96,"So crazy, I don't know."
2226.688,2227.688,any of that.
2227.2,2228.2,Anyway.
2227.776,2228.776,in the swing.
2230.208,2245.568,On the first one it's a sunny and on the first one it's a snowy.
2245.568,2247.568,"It's a busy day, we're doing it!"
2249.152,2250.152,No.
2249.536,2251.536,gonna be the wind?
2251.2,2252.8999999999996,"Well, if you are the weather helper today,"
2252.8999999999996,2253.66,"you can at least say,"
2253.66,2256.3799999999997,"you're a house you saw since now,"
2256.3799999999997,2258.7,because we also live a little higher up
2258.7,2261.58,"than other people since we know we live up the hill,"
2261.58,2263.1,so sometimes we get to know
2263.1,2264.18,but other people know.
2266.54,2268.06,I'm not gonna have to weather
2269.02,2272.18,"when I just just sprinkle with snow, right?"
2273.2599999999998,2274.1,Yes.
2278.7,2279.8999999999996,That's just sprinkle.
2281.2,2282.2,"Oh, my gosh."
2282.2,2283.2,"Bye, bye."
2283.2,2334.2,"Mommy, you're so cute."
2334.848,2335.848,No!
2339.04,2341.04,"Wait, is?"
2356.16,2360.16,What number does this data the temperature is going to be?
2360.16,2362.16,Do you read that number?
2371.456,2373.056,"What do you think so, what number?"
2373.056,2374.056,Please.
2375.232,2376.752,Good day!
2376.752,2378.632,All the way to the top of the museum.
2378.632,2380.192,We're very thirsty.
2382.752,2384.832,Sunny and...
2384.832,2388.352,three and eight.
2388.352,2390.912,So three and eight makes 38.
2390.912,2391.712,All right.
2391.712,2397.792,"Actually, we end the number with the chocolate and then a new back and bottom."
2397.792,2399.032,Like two circles.
2399.032,2400.232,Stop that top of each other.
2400.232,2401.432,Yeah.
2401.432,2403.992,Like a circle and then like that.
2403.992,2404.552,Yeah.
2404.632,2405.552,Nine.
2405.552,2406.792,I think that'll make it back.
2406.792,2408.792,Look at that.
2408.792,2413.352,So it's like a circle with a line down.
2413.352,2414.352,"Yeah, that's a nine."
2414.352,2416.192,So that would be 39.
2416.192,2420.4719999999998,And we'll keep on looking for the top.
2420.4719999999998,2423.752,There's this just isn't it happy or not?
2423.752,2424.752,She's happy.
2424.752,2425.752,"Yes, the bottom."
2425.752,2427.752,I saw...
2427.752,2435.032,"I saw some two yellows play in this, no one."
2435.032,2437.192,And then you don't know about that.
2437.192,2439.192,So two wheels?
2439.192,2441.192,And I can't see anything else.
2441.192,2442.192,I can't hear you.
2442.192,2443.192,I'll never meet you.
2443.192,2444.192,I think I can't see.
2444.192,2446.192,I'll always be sure for you.
2446.192,2546.672,I think I can't see anything else.
2547.264,2550.6040000000003,"Yeah, but you know what, that was just a little screenplay."
2550.6040000000003,2552.404,"God, he's..."
2552.64,2553.6,pretty much all better.
2554.528,2558.6679999999997,"Yeah, maybe a thought is too terrifying."
2559.456,2561.456,And then my no
2568.64,2570.64,I'm gonna give her doll.
2571.072,2573.072,I can't pay this to.
2572.672,2573.672,one.
2574.432,2577.432,Don't matter if you don't mind what's going on.
2577.856,2578.856,Thank you.
2578.336,2579.336,So that's it.
2578.72,2579.72,So nice.
2579.936,2583.2360000000003,She's a staring at you.
2589.312,2589.812,Hmm.
2590.08,2591.08,Thank you.
2591.776,2592.776,.
2592.352,2594.352,Thank you very much.
2597.504,2598.504,И вот!
2598.048,2599.048,the line right.
2599.232,2600.832,I...let's...
2601.6,2603.6,Bye bye!
2605.568,2607.568,I don't know.
2607.232,2635.232,Go!
2635.232,2637.232,What?
2637.232,2639.232,It's not a baby.
2639.232,2641.232,Wow!
2641.232,2663.232,I love this baby.
2657.664,2658.164,Bye!
2658.304,2659.1440000000002,I'm gonna go.
2659.1440000000002,2661.304,"Oh, oh."
2661.304,2663.544,I just must be a baby.
2663.544,2665.944,And you're climbing your baby.
2665.944,2667.664,"Oh,"
2667.664,2670.1040000000003,you're climbing the speed of the baby.
2670.1040000000003,2670.944,That better.
2670.944,2671.944,That piece.
2671.944,2674.904,Today I'm gonna put you in a soft.
2674.904,2680.224,"Ah, oh,"
2680.224,2683.184,"oh, oh."
2683.184,2708.864,"Oh, oh"
2714.112,2715.112,with you.
2714.88,2715.88,Bye.
2715.424,2716.424,See you!
2717.024,2718.024,No.
2719.904,2721.904,right because he lives by us.
2721.904,2723.904,Dad?
2725.904,2727.904,"Yeah, looking at the Koyak den's scene."
2727.904,2729.904,Probably not.
2729.904,2731.904,No Karen to put it down here.
2733.904,2735.904,"No, he goes there, down here."
2735.904,2739.904,"Well, Koyak kind of lives around here. She doesn't live too far from school."
2743.904,2745.904,Koyak.
2745.904,2751.904,But Karen and Koyak been saying date and next door.
2761.024,2763.024,I don't know what is wrong with the turn signal.
2763.024,2765.024,But it is.
2765.024,2767.024,I'm the predator.
2769.024,2771.024,Who would you like to drop off first?
2770.336,2772.336,today you or your sister.
2772.384,2773.584,Me. Yes.
2773.696,2774.696,See you.
2774.624,2775.624,and I'll be there.
2775.584,2777.584,you
2776.0,2777.0,I don't know where he is.
2792.32,2794.32,너무 많이 하다
2797.472,2798.3120000000004,Bye bye!
2798.848,2799.688,Let's go!
2810.528,2812.528,I heard-
2815.68,2816.68,Oh my god.
2816.48,2816.98,Thanks.
2827.872,2828.872,Oh my goodness!
2828.864,2831.064,She put all the toys on top of you.
2831.264,2832.264,Thank you for coming.
2834.496,2834.996,off.
2835.52,2836.36,I'm going off.
2842.432,2844.432,and then we'll see you.
2852.096,2854.096,and I have your body.
2856.16,2856.66,Oh!
2858.016,2859.016,more.
2861.216,2862.216,no.
2865.472,2866.3120000000004,"Wow, literally."
2867.84,2868.34,What?
37024.32,37024.82,I love you!
37025.024,37025.863999999994,"Okay, go."
37026.496,37026.996,the world.
37029.408,37029.908,What?
37037.024,37037.524,Bye!
37038.944,37039.944,謝謝大家
37039.776,37040.276,See you later.
37042.272,37043.272,I'm serious!
37043.904,37044.864,"I'll see you there, okay?"
37044.928,37045.428,"Like, yeah."
37045.408,37045.908,Bye-bye!
37048.736,37049.736,謝謝大家
37049.568,37050.568,Maybe you should.
37050.208,37050.708,Thank you.
37057.856,37058.356,Well...
37058.304,37059.304,"Oh, yeah."
37058.72,37059.72,"really, I guess."
37061.056,37061.556,Jesus.
37067.584,37068.584,So much.
37074.848,37075.848,Ha ha ha!
37081.76,37082.76,Massive.
37082.656,37083.156,Okay.
37083.808,37084.808,How does it taste?
37084.992,37085.992,Again.
37085.824,37086.324,What?
37087.808,37088.647999999994,"Oh, no, no, no."
37103.36,37104.36,bir o zaman
37119.392,37119.892,See you!
37132.608,37133.608,Let it wait.
37133.408,37133.908,Thank you.
37134.848,37135.348,Yeah!
37135.744,37136.744,Thank you.
37138.528,37140.528,I'm already
37167.776,37168.776,Thanks.
37170.112,37172.112,Thanks for watching!
37172.768,37174.768,day.
37211.456,37211.956,Go down.
37272.288,37273.288,Uh...
37277.44,37278.44,大家
37278.848,37279.547999999995,"오, 진짜?"
37360.064,37360.564,Ugh.
37370.4,37372.4,I'm a little bit scared.
37371.968,37373.968,uh
37399.936,37400.436,Okay.
37422.784,37423.284,Ssh!
37461.472,37461.972,Thanks!
37474.016,37475.016,Thank you.
37485.472,37487.472,Thanks for watching!
37490.496,37490.996,"Oh, yeah, boy."
37493.504,37494.004,Yeah.
37494.688,37497.704,Bye!
37497.632,37498.632,Wait!
37498.368,37499.368,Mhm.
37502.688,37503.688,Mommy.
37503.328,37505.328,Thanks for watching!
37508.576,37509.076,Bye!
37513.824,37514.324,To jest to?
37516.0,37518.0,you want that pizza sister's eating?
37519.264,37521.264,Thanks for watching!
37519.616,37521.616,everything else.
37524.576,37525.576,Bye.
37526.112,37527.432,Bye!
37528.192,37529.192,What?
37528.768,37529.268,Bye.
37534.048,37535.048,謝謝大家
37537.088,37538.088,I won't.
37544.896,37545.896,What they would do.
37549.6,37550.1,Bye!
37561.632,37562.011999999995,F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F
37565.152,37566.152,Thank you.
37566.176,37567.176,Bye.
37567.36,37567.86,Okay.
37572.416,37573.416,Bye.
37576.32,37576.82,That's it!
37582.752,37583.252,Bye!
37583.616,37584.116,Bye.
37587.488,37588.488,Thank you.
37593.344,37594.344,Always.
37600.032,37601.032,還沒去
37600.48,37601.82,with that really tiny thing away.
37603.328,37605.328,you don't want that.
37604.864,37605.864,Thank you very much.
37606.688,37607.688,I know it.
37608.16,37608.66,Bye.
37609.056,37609.556,Bye!
37610.528,37611.528,That's a nice one!
37615.392,37616.392,Bye!
37620.064,37620.564,you?
37626.656,37628.656,ありがとうございます
37644.544,37645.544,Thank you.
37646.816,37647.816,That's it.
37648.544,37649.544,Thank you very much.
37649.824,37650.824,6th of today.
37657.088,37658.088,Power.
37658.72,37659.72,And I'm just kidding.
37659.488,37660.488,"Now, chat is there."
37667.712,37680.032,me again.
37677.408,37678.408,Thank you.
37680.64,37681.14,Okay.
37690.272,37691.272,Amen.
37694.56,37695.42,पुपप पुप पु�
37695.968,37696.968,I'm done.
37703.456,37703.956,Bye.
37704.0,37705.0,So yeah.
37704.672,37705.672,one.
37706.304,37707.64399999999,You can't remember we had it.
37708.096,37709.096,Thank you.
37718.496,37719.496,Okay.
37722.176,37722.676,with this.
37723.04,37724.04,You're on.
37723.584,37724.584,Thank you.
37741.536,37742.036,下
37742.624,37743.124,Let's see.
37746.528,37747.028,끝난!
37750.4,37751.4,motion.
37751.488,37751.988,はいです
37752.832,37753.332,That's it!
37758.752,37759.252,Okay.
37759.104,37761.104,do you want any more?
37761.984,37763.368,Thank you.
37765.472,37766.472,you want more?
37767.328,37768.328,more.
37771.328,37772.328,Huh?
37771.872,37773.872,more.
37772.32,37773.32,Sorry.
37772.8,37773.8,Good morning.
37775.712,37776.712,Yeah.
37776.128,37777.498,"Oh, oh"
37778.72,37779.72,Bye!
37779.904,37780.744,"Oh, you're asking."
37780.704,37782.704,more and more.
37787.584,37789.584,I think Daddy's one.
37789.728,37790.728,I guess.
37790.784,37792.784,you
37791.584,37792.584,"So, I can't hear."
37798.304,37799.14399999999,and my dear.
37802.208,37803.208,拜拜
37803.648,37804.648,Let me see.
37804.096,37804.596,Bye!
37810.848,37811.848,Okay.
37811.648,37812.148,is a child.
37813.376,37815.376,you
37814.496,37819.688,Thank you.
37819.68,37820.68,Good Apple Awards.
37820.832,37821.832,one.
37822.08,37824.08,more.
37823.616,37824.776000000005,I'm gonna sing that.
37826.208,37827.047999999995,Bye.
37826.784,37827.284,Bye!
37843.936,37844.776,"Okay, okay, okay."
37844.776,37845.616,"That's it, y'all."
37850.528,37852.528,okay.
37855.36,37856.36,Thank you.
37857.344,37857.844,Good place.
37861.152,37861.652,I said y'all.
37862.528,37865.528,Thanks for watching.
37863.136,37863.636,Why is it?
37870.496,37870.996,You know who that is?
37872.736,37873.736,Thank you.
37873.184,37874.184,Sorry.
37902.24,37904.24,What? Oh yeah.
37903.808,37904.808,I need you to say it.
37905.76,37907.32,我們來吧
37908.768,37909.268,Bye!
37909.536,37910.036,What do you want?
37911.008,37911.508,Bye!
37912.96,37913.46,Ahhh!
37914.08,37914.58,Bye!
37915.008,37917.008,А вот это я не знаю.
37916.768,37918.768,Ini dari lakin ini
37917.824,37918.824,Bye.
37919.264,37920.264,happy haka.
37920.928,37922.088,不要再撒
37922.4,37922.9,Bye.
37925.344,37927.344,Thanks for watching!
37926.656,37927.656,Thank you.
37933.184,37934.184,The other.
37938.208,37939.208,Thank you.
37939.52,37940.02,Bye!
37940.032,37940.532,Thank you.
37945.504,37946.504,That was...
37948.16,37949.0,Bye-bye.
37967.936,37968.186,구독자 구독
37983.264,37985.264,et vous allez amis
37984.576,37985.436,Я мемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемемем
37986.464,37987.464,Bye.
37990.016,37990.516,that's it.
38029.216,38029.716,Bye!
38035.552,38036.052,자!
38037.184,38037.684,Bye.
38044.128,38045.128,Don't worry.
38076.128,38077.128,Oh!
38084.672,38085.172,I know.
38086.08,38086.880000000005,拜拜
38089.344,38098.408,Bye!
38100.832,38102.832,with her.
38101.344,38102.344,Thank you.
38104.544,38105.044,就說
38105.152,38105.992,Bye.
38113.824,38114.824,AHHHHH!
38115.712,38116.212,AHAHA!
38116.896,38117.396,What the...
38118.464,38118.964,Bye.
38118.976,38119.476,OO!
38119.84,38120.34,Yeah.
38121.44,38122.44,I'm your dance woman.
38127.648,38128.648,I'll be up.
38128.384,38129.384,again.
38137.184,38137.684,Bye!
38149.536,38150.536,Thank you.
38165.088,38166.088,Thank you very much.
38165.568,38166.068,I'm gonna stop.
38166.208,38167.208,more than that.
38169.696,38170.696,Good luck.
38171.072,38171.572,Oh yeah.
38173.152,38174.152,Thanks for watching.
38178.624,38179.124,¡Alobe!
38179.008,38181.008,this is a
38192.736,38194.736,"Um, would you like to..."
38195.328,38196.328,"So, let's go."
38201.184,38202.184,Maddie.
38203.648,38204.648,water.
38205.536,38206.036,Bye!
38207.392,38209.392,Take that as well.
38208.384,38209.384,Bye!
38209.344,38210.344,Thank you.
38212.768,38213.768,Thanks.
38214.304,38215.304,I don't know.
38216.8,38217.3,Oh no.
38222.496,38222.996,Bye!
38224.0,38226.0,Thanks for watching.
38224.896,38225.896,hold it.
38225.376,38226.21599999999,How did it go here?
38226.656,38228.656,it was all right
38246.688,38247.688,Thank you.
38248.704,38249.704,Thanks.
38249.824,38250.324,AHHH!
38251.36,38253.36,Thanks for watching.
38258.4,38258.9,Bye.
38259.36,38259.86,Uh...
38260.576,38261.076,Oh.
38261.856,38262.356,Thanks!
38268.352,38269.352,Bye!
38271.424,38272.424,AHHHHH!
38273.824,38275.004,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
38275.712,38276.912,Where'd you go?
38278.464,38279.464,slap it.
38279.872,38280.872,It is.
38281.696,38283.056000000004,Bye bye!
38283.456,38283.956,Bye!
38284.224,38285.224,See you on.
38285.376,38287.015999999996,"네, 네."
38287.04,38288.38,will that in your waters?
38288.224,38289.224,right here.
38290.016,38291.016,Keep it down here.
38291.016,38292.016,Keep pressing on your water.
38292.896,38293.896,the end.
38293.472,38294.472,Luckily.
38294.016,38296.016,"I'm not touching your toothbrush, I was..."
38295.616,38297.616,"I know, that's yours."
38297.888,38298.888,fresh.
38300.416,38301.896,Thank you.
38303.168,38305.168,really hard to.
38304.224,38306.224,water.
38308.256,38309.256,Oh!
38309.856,38311.416,I love you!
38311.872,38313.112,"Oh, God."
38313.312,38315.312,water.
38317.472,38318.472,All of that?
38320.736,38322.615999999995,Alla allalla!
38323.328,38325.328,ah
38325.312,38331.348,Thank you.
38331.424,38331.924,Bye.
38333.984,38335.984,아..
38334.464,38334.964,Bye!
38341.44,38342.44,Thank you.
38355.04,38356.04,Bye!
38357.76,38358.76,"Oh, you want milk?"
38360.224,38360.724,Bye.
38361.408,38362.408,meal.
38362.016,38362.516,Pfff!
38363.872,38364.852,Thank you.
38365.056,38367.056,"Sorry, if not me, I'm losing this."
38367.2,38369.2,It's not a big deal.
38373.12,38380.12,Thanks for watching.
38374.08,38375.08,"No, but..."
38382.112,38383.112,Butter.
38391.296,38391.796,That was...
38392.576,38393.076,Bye!
38412.704,38414.704,you're listening
38421.792,38422.292,Did you?
38422.528,38423.528,again.
38442.848,38443.848,Good for you.
38445.152,38447.152,you
38446.88,38447.88,Good job.
38452.032,38453.032,Thank you.
38453.248,38455.248,It isn't really my birth.
38455.232,38457.232,now we got a
38461.824,38462.324,Where are you?
38470.944,38471.944,Okay.
38477.152,38477.652,Wow.
38480.128,38482.128,that way.
38480.704,38482.704,on it.
38481.536,38482.036,Bye!
38482.72,38483.22,Oh.
38483.168,38484.168,No.
38486.272,38486.772,So...
38499.456,38500.295999999995,and we'll be teaching.
38501.248,38503.248,longer on those.
38502.784,38503.784,Thank you.
38504.64,38509.832,Bye!
38510.176,38511.176,Yeah.
38510.88,38512.88,just too many.
38514.848,38516.848,and I don't believe.
38515.936,38516.936,Thank you very much.
38516.384,38518.384,any more.
38517.312,38519.312,It's not so good.
38518.24,38519.24,now.
38520.48,38522.68,But it's a bad time I've been teaching and then studying.
38522.784,38524.784,questions and everything like.
38524.736,38526.736,the days more than half.
38525.568,38527.128,Don't forget to feed me.
38528.352,38530.352,Thank you.
38529.504,38531.504,And then it's like
38530.496,38531.936,hard to get going on research.
38532.032,38533.032,for the next.
38532.992,38534.992,Girls are...
38533.568,38534.568,You know?
38571.872,38572.872,Thank you.
38572.416,38573.255999999994,You got it.
38580.896,38581.896,everything on your
38581.6,38582.6,play.
38582.208,38584.208,I'm really doing my best.
38583.936,38585.616,I'm in.
38584.544,38586.544,everything.
38585.12,38585.62,"Yeah, yeah."
38586.624,38587.624,That's it.
38587.456,38588.695999999996,You can have that if you need everything.
38593.664,38594.664,Mummy!
38594.24,38595.24,.
38595.008,38595.848,I'm so happy.
38596.8,38599.08,Put him underneath the cheese you came into here.
38599.52,38601.079999999994,See that's all I eat my normal stuff.
38602.24,38603.24,"I can't believe it, I'm just happy."
38603.52,38604.02,Leave it.
38603.904,38604.904,another time.
38609.12,38611.12,you know.
38609.504,38610.504,Thank you.
38615.264,38616.264,If you want anymore.
38618.784,38619.784,Thanks.
38623.2,38624.2,the other.
38624.032,38625.032,is
38624.96,38626.96,to favor.
38626.848,38628.848,and then wash it down.
38628.224,38630.784,I'm so sorry to hear you out of the queue and the wash it down.
38631.936,38633.936,good choice.
38632.48,38633.48,Thank you guys.
38638.624,38640.024000000005,Aaaaaaah!
38640.032,38642.032,I've even missed a new.
38641.408,38643.408,So you're happy to have it.
38643.52,38644.52,Aaaaaaah!
38648.672,38649.672,Did I know?
38649.568,38651.568,what you were going to do.
38653.344,38654.344,Ahh!
38654.848,38656.848,ready.
38656.128,38656.628,Aaaaaaah!
38657.12,38659.144,this.
38658.496,38659.496,This is your sister.
38659.552,38661.552,Yours is right here.
38660.608,38661.908,We're gonna be...
38664.64,38665.79,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
38666.176,38667.176,today.
38668.128,38669.128,This is just...
38668.672,38669.672,to look at.
38670.88,38671.759999999995,Eeeeee!
38673.664,38674.664,this.
38675.104,38675.943999999996,That's your system.
38676.48,38677.48,And then...
38677.344,38678.344,fellas.
38677.92,38678.92,Aaaaaaah!
38681.6,38683.6,"Yeah, they're you want to"
38683.168,38684.288,UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU
38687.52,38688.84,Aaaaaa!
38691.264,38693.264,"Oh, is that what you wanted?"
38694.496,38694.996,way.
38696.256,38696.756,See.
38696.704,38697.704,Please.
38697.632,38698.132,Uh?
38698.144,38699.144,a link.
38699.872,38700.872,better on it.
38701.824,38702.324,I'm happy.
38711.648,38712.648,I'm sorry.
38725.824,38726.324,"Oh, it's that."
38726.304,38727.304,Good.
38730.496,38731.496,higher.
38733.216,38735.216,"Oh, what are you just doing here?"
38745.056,38747.056,"Oh, it is shows."
38746.688,38747.688,I got it.
38747.392,38748.392,Thank you.
38755.232,38756.232,謝謝
38764.512,38765.352,"아, 소리가..."
38765.344,38766.344,here.
38769.056,38770.056,Yeah.
38771.648,38772.648,well.
38773.504,38780.904,Thank you.
38781.472,38782.472,and then.
38782.432,38784.432,one of the radio host did you hit
38784.0,38785.0,Thank you.
38785.76,38786.76,Have a good day.
38788.864,38789.864,about life.
38790.336,38792.584,Thank you.
38805.216,38805.716,"No, I-"
38805.632,38806.632,So funny next.
38809.536,38810.536,Wait a second.
38810.464,38811.464,Bye!
38811.456,38812.456,Yeah.
38812.352,38813.352,There's much better.
38819.136,38821.136,the trick work.
38819.904,38820.404,See ya!
38821.056,38823.056,"Or it would like how daddy said it, if you just mix."
38822.656,38824.336,and with you.
38824.896,38825.396,cool now.
38825.504,38826.504,all that.
38829.152,38830.152,Good luck.
38830.048,38831.048,Thank you.
38849.152,38850.152,Okay.
38852.96,38853.96,I'm just kidding.
38887.2,38887.7,So I have.
38889.536,38890.536,Her papers are done.
38895.744,38896.744,maybe.
38896.448,38896.948,Bye!
38897.76,38898.76,Thank you.
38898.144,38898.644,Bye!
38900.48,38901.48,Thank you very much.
38901.216,38901.716,Bye.
38901.92,38904.084,Oh!
38904.608,38905.108,응?
38910.944,38912.944,"Okay, because I gotta go, I'm gonna go and move in."
38913.856,38914.356,안녕!
38915.616,38916.616,"Yeah, work."
38916.288,38918.448000000004,"I'm gonna bring it to the table, but we're not gonna drink it."
38919.04,38920.04,Thanks.
38919.936,38920.936,"Oh, I did."
38921.664,38922.664,It's a silly thing.
38933.696,38949.704,Thank you.
38951.04,38951.54,Okay.
38953.056,38953.556,Aaaaaa!
