start,end,text
2138.08,2143.61,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2143.776,2145.776,Uh-huh.
2146.592,2148.592,Ehh!
2151.936,2159.7380000000003,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2159.776,2160.276,Yes!
2160.256,2162.7459999999996,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2167.584,2169.564,No
2176.928,2178.448,哎呀呀呀
2182.848,2183.848,Thanks.
2183.072,2184.072,Thank you.
2188.576,2190.576,안녕
2191.2,2192.2,general.
2191.776,2192.776,Bye!
2193.44,2194.44,funny.
2193.76,2195.76,啊 放東西在這裡
2203.392,2203.892,Hmm.
2204.352,2206.9519999999998,I do see why they tell me snowing.
2207.36,2207.86,Yeah.
2207.712,2208.712,Thank you.
2208.64,2209.64,you know.
2209.984,2210.984,Good luck.
2213.408,2214.408,我
2214.144,2215.144,What?
2214.944,2215.944,Thank you.
2215.296,2217.296,Do you know where you are?
2219.84,2220.84,Look at them.
2220.48,2221.48,Bye.
2221.344,2222.344,Okay.
2224.736,2225.736,Let's go.
2224.96,2226.96,"So crazy, I don't know."
2226.176,2227.176,Thanks.
2226.688,2227.688,any of that.
2227.2,2228.2,Anyway.
2227.776,2228.776,in the swing.
2230.208,2245.208,On the first one it's a sunny and on the first one it's a snowy.
2245.208,2248.208,"It's a busy day, we're doing it!"
2249.152,2250.152,"No, he's..."
2249.536,2251.536,gonna be the win.
2251.2,2252.8999999999996,"Well, if you are the weather helper today,"
2252.8999999999996,2253.66,"you can at least say,"
2253.66,2256.4199999999996,you're a house you saw since now.
2256.4199999999996,2258.7599999999998,Because we also live a little higher up
2258.7599999999998,2261.6,than other people since we know we live up the hill.
2261.6,2263.12,So sometimes we get to know
2263.12,2264.3199999999997,but other people know.
2266.6,2268.8399999999997,I'm not gonna have to wear them.
2268.8399999999997,2270.3199999999997,When you're at school.
2270.3199999999997,2272.24,"Just a sprinkle of snow, right?"
2273.2,2274.04,Yes.
2278.7599999999998,2279.8399999999997,That's just a sprinkle.
2281.2,2282.04,Yeah.
2290.04,2292.04,"Bye, bye."
2293.04,2294.04,"Mommy, yeah."
2294.04,2296.2,I don't know you're leaving there.
2296.2,2297.04,I don't know.
2297.04,2299.3199999999997,This is a little rough day.
2299.3199999999997,2300.3199999999997,I don't know.
2306.3199999999997,2308.52,This is a little rough day.
2308.52,2309.52,Is that my thing?
2309.52,2310.52,No.
2310.52,2311.52,"Oh, my gosh."
2311.52,2313.52,"Oh, so it's right here."
2315.52,2318.52,"So I just, I went to the first day in such a short time."
2320.52,2322.52,We're looking at snow on the cars.
2322.52,2325.52,"Really, really."
2328.52,2331.52,And maybe I'll do a drop of snow.
2331.52,2332.52,Is this a drop of snow?
2334.848,2335.848,No.
2339.04,2341.04,"Wait, is?"
2354.208,2356.088,I'm going to do a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little bit of a little
2356.16,2360.16,What number does this data the temperature is going to be?
2360.16,2362.16,Do you read that number?
2371.456,2373.056,"What do you think so, what number?"
2373.056,2374.056,Please.
2375.232,2376.912,Good day.
2376.912,2378.752,All the way to the top of the museum.
2378.752,2379.752,We're very thirsty.
2382.752,2387.312,Sunny and three and eight.
2387.312,2388.752,Three and eight.
2388.752,2390.832,So three and eight makes 38.
2390.832,2391.832,All right.
2391.832,2395.832,"Actually, we end the number with the so-called"
2395.832,2398.152,and then a new back and born.
2398.152,2400.232,"Like two circles, stuck on top of each other?"
2400.232,2402.072,Yeah.
2402.072,2403.992,Like a circle and then like that.
2403.992,2404.632,Yeah.
2405.592,2407.592,I think that'll make it back.
2410.072,2413.4719999999998,So it's like a circle with a line down.
2413.4719999999998,2414.4719999999998,"Yeah, that's a line."
2414.4719999999998,2416.4719999999998,So that would be 39.
2416.4719999999998,2419.072,I think we'll get on.
2419.072,2421.272,Look at the palm.
2422.272,2423.592,There's this just in front of you.
2423.592,2424.712,Now we keep happening.
2424.712,2426.192,Here's the palm.
2426.192,2426.912,I'll take you.
2426.912,2427.912,I saw.
2427.912,2433.912,I saw some two wheels.
2433.912,2437.912,We had this no one and then you don't know about that.
2437.912,2441.912,So two wheels and I can't see it.
2441.912,2443.912,I'm curious about the weather.
2443.912,2445.912,I think it's a nice trip.
2445.912,2447.912,It's a nice trip.
2447.912,2451.912,I think it's a nice trip.
2451.912,2455.912,It was a nice trip.
2455.912,2545.912,It's a nice trip.
2547.264,2550.464,"Yeah, but you know what, that was just a little screenplay."
2550.464,2552.464,"God, he's..."
2552.64,2553.64,pretty much all better.
2554.528,2558.528,"Yeah, maybe a thought is too terrifying."
2559.456,2561.456,I'm in my nose.
2568.64,2570.64,I'm gonna give her doll.
2571.072,2573.072,This is the end of the world.
2572.672,2573.672,one.
2574.432,2577.0319999999997,Don't matter if you don't mind what's going on.
2577.856,2578.856,Thank you.
2578.336,2579.336,That's it.
2578.72,2579.72,So nice.
2579.936,2583.2960000000003,She's a staring at you.
2589.312,2589.812,Mmmmm
2590.08,2592.776,Thank you.
2592.352,2594.352,Thank you very much.
2597.504,2598.504,И вот.
2598.048,2599.048,the one red.
2598.624,2599.624,Thank you.
2599.232,2601.232,I...let's...
2601.6,2603.6,Bye bye!
2605.568,2607.568,I don't know.
2607.232,2636.232,That's it.
2636.232,2638.232,That'll be me.
2638.232,2640.232,Wow.
2640.232,2642.232,I don't think we need to.
2642.232,2644.232,I don't think they're going to.
2644.232,2646.232,I know.
2646.232,2648.232,There's a little bit of stuff down here.
2648.232,2650.232,Does it?
2650.232,2652.232,Do you need another TV?
2652.232,2654.232,I don't mind.
2654.232,2656.232,I think you can get further.
2656.232,2658.232,It's okay.
2657.664,2658.164,Bye.
2658.304,2717.1440000000002,I'm gonna go.
2714.112,2715.112,with you.
2714.88,2715.38,Bye.
2715.424,2715.924,See you!
2717.024,2718.024,No.
2719.904,2721.904,"You're right, because you live by us."
2721.904,2723.904,Dad?
2725.904,2728.904,"Yeah, look at the Koyak den's here."
2728.904,2729.904,Probably not.
2729.904,2731.904,No Karen to put it down here.
2733.904,2735.904,"No, he don't there, don't you?"
2735.904,2739.904,"Well, Koyak kind of lives around here. She doesn't live too far from school."
2743.904,2745.904,Koyak?
2746.904,2750.904,But Karen and Koyak been saying date and next door.
2750.904,2752.904,"No, you don't live next door."
2754.592,2755.592,Okay mate.
2754.848,2756.2,Thank you.
2761.024,2763.024,I don't know what is wrong with the turn signal.
2763.024,2765.024,It is.
2765.024,2767.024,I'm the president.
2769.024,2771.024,Who would you like to drop off first?
2770.336,2772.336,today you or your sister.
2772.224,2773.224,.
2772.384,2773.584,Me? Yes.
2773.696,2774.696,See you.
2774.112,2775.368,Thank you.
2774.624,2775.624,and I'll be back.
2775.584,2776.584,This is...
2776.0,2778.0,I don't know where you are.
2791.008,2792.008,Thank you.
2791.648,2792.648,Bye-bye.
2792.32,2794.32,너무 많이 하다
2795.616,2796.616,Like...
2797.472,2798.3120000000004,Bye bye!
2798.848,2799.688,I'm gonna die!
2806.56,2808.56,haha
2807.136,2808.136,Thank you.
2810.528,2812.528,I heard-
2811.776,2812.776,Thank you.
2815.68,2816.18,Oh my god.
2816.48,2817.48,Thanks.
2827.872,2828.872,Oh my goodness.
2828.704,2830.704,Thanks for watching.
2828.864,2831.064,She put all the toys on top of you.
2831.264,2832.264,Thank you for coming.
2834.496,2835.496,off.
2835.2,2836.2,of.
2835.52,2836.36,I'm going off.
2837.28,2838.28,up.
2837.6,2838.6,Bye.
2841.632,2842.632,Good.
2842.432,2844.432,and then we'll see you.
2843.136,2845.136,you
2843.808,2845.032,Thank you.
2845.248,2846.248,Yeah.
2845.536,2846.536,Let's go.
2847.84,2848.84,Get it?
2848.064,2849.064,Thank you.
2850.784,2851.784,Bye.
2852.096,2853.096,and I have your body.
2855.68,2856.68,Thank you.
2856.16,2856.66,Oh!
2858.016,2859.016,more.
2861.216,2861.716,No.
2865.472,2866.3120000000004,"Wow, literally."
2867.84,2868.84,What?
37024.32,37024.82,Alright.
37025.024,37025.863999999994,"Okay, go."
37026.272,37027.272,Thank you.
37026.496,37028.496,tomorrow.
37027.712,37028.712,Girl.
37028.384,37029.384,Thank you.
37029.408,37029.908,What?
37037.024,37037.524,Bye!
37037.472,37039.472,Thanks for watching!
37038.944,37039.944,謝謝大家
37039.776,37040.776,"I'm sorry, but..."
37040.224,37041.224,Okay.
37042.272,37043.272,I'm serious!
37043.904,37045.904,I'm gonna see that in the head.
37044.928,37045.428,Yeah.
37045.408,37046.408,Bye-bye.
37046.08,37047.08,Thank you.
37048.0,37049.0,Thanks.
37048.256,37049.256,Thank you.
37048.48,37049.48,Let's go.
37048.736,37049.736,謝謝大家
37049.152,37051.152,Thanks for watching!
37049.568,37050.568,Maybe you should.
37050.208,37051.208,Thank you.
37051.04,37053.04,Thanks for watching.
37052.128,37052.628,Bye.
37054.944,37056.944,Thanks for watching!
37055.232,37056.232,Thank you.
37057.856,37058.356,Well.
37058.304,37058.804,Oh!
37058.72,37060.72,really I guess.
37059.488,37060.488,See you.
37060.8,37061.8,Thanks.
37061.056,37062.056,Thank you.
37061.888,37062.388,Bye!
37067.584,37068.084,So much.
37068.128,37069.128,Thank you.
37074.848,37075.848,Hahaha!
37081.76,37082.76,That's it.
37082.656,37083.156,Okay.
37083.808,37084.808,How does it taste?
37084.992,37085.992,And again.
37085.824,37086.324,That's a good one!
37087.52,37088.52,Yeah.
37087.808,37088.808,"Oh, no, no, no."
37090.08,37091.08,Okay.
37103.36,37104.36,Büyükün bir yıl var.
37112.672,37113.672,Bye.
37119.104,37119.604,Okay.
37119.392,37119.892,See you!
37121.376,37122.376,Okay.
37128.704,37129.704,I'm going to...
37130.208,37130.708,Okay.
37130.496,37132.496,Thanks for watching!
37132.608,37133.608,Let it wait.
37133.408,37135.24,Thank you.
37134.496,37136.496,Thanks for watching.
37134.848,37135.348,Yeah!
37135.744,37136.744,Thank you.
37138.528,37140.528,I'm already
37167.776,37168.776,Thanks.
37169.792,37173.352,Thank you.
37172.768,37173.768,day.
37174.08,37175.08,Thank you.
37176.288,37177.288,Okay.
37176.512,37177.512,.
37202.592,37203.592,Thank you.
37211.456,37211.956,Go down.
37272.288,37273.288,Uh...
37274.784,37275.784,Okay.
37277.44,37278.44,大家
37278.848,37279.348,아 진짜?
37280.384,37281.384,That's it.
37281.152,37282.152,Okay.
37307.808,37308.808,Thanks.
37333.632,37334.632,Good.
37334.176,37336.176,"So,"
37360.064,37360.564,Ugh.
37370.4,37372.4,I'm gonna be a little bit more nervous.
37371.968,37372.468,Ha!
37399.936,37400.436,Uh-huh.
37411.936,37412.936,.
37422.784,37423.284,Sshh!
37459.168,37462.184,Thank you.
37461.472,37462.472,Thanks.
37472.8,37473.8,Thank you.
37474.016,37475.016,See you next time!
37485.472,37487.472,Thanks for watching!
37490.496,37491.496,I'm going to go.
37492.32,37493.32,"So, let's go!"
37493.504,37494.004,Yeah.
37494.688,37497.704,Bye!
37497.632,37498.632,Wait!
37498.368,37499.368,Mm-hmm
37502.688,37503.688,Mommy.
37503.328,37504.936,Thank you.
37508.576,37509.076,Bye!
37513.824,37514.324,To jest to dla...
37516.0,37518.0,You want that pizza sister's eating?
37519.264,37519.764,Bye!
37519.616,37521.616,everything has.
37524.576,37525.576,Bye.
37526.112,37527.432,Bye!
37528.192,37528.692,What?
37528.768,37529.268,Bye.
37534.048,37535.048,謝謝大家
37534.56,37535.06,Bye!
37534.88,37536.168,Thank you.
37537.088,37537.928,I want to go.
37538.368,37538.868,안녕!
37538.624,37539.624,Thank you.
37539.296,37540.296,네.
37540.224,37541.224,Yeah.
37540.672,37542.672,Thanks for watching.
37544.896,37546.896,What they would...
37547.392,37548.392,So...
37548.352,37549.352,Thank you.
37549.6,37550.1,Bye!
37552.864,37553.864,Thank you.
37556.576,37557.076,See ya!
37558.624,37559.624,Okay.
37559.552,37560.552,Thank you.
37561.632,37562.011999999995,F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F-F
37563.072,37566.152,Thank you.
37566.176,37567.176,Bye.
37567.36,37567.86,Okay.
37567.744,37568.744,Let's go!
37569.184,37570.184,Thank you.
37572.096,37574.096,Thanks for watching!
37572.416,37573.416,Bye.
37573.408,37574.408,Thank you.
37576.32,37577.32,It's a good thing.
37582.752,37583.252,Bye!
37583.616,37584.116,Bye.
37586.368,37587.368,Okay.
37586.944,37588.944,guys.
37587.488,37588.488,Thank you.
37588.064,37589.204,So...
37590.592,37591.592,.
37590.944,37591.944,Okay.
37593.344,37594.344,Always.
37600.032,37601.032,還沒去
37600.48,37602.48,with that really tiny thing away.
37602.4,37603.4,ok.
37603.328,37605.328,you don't want that.
37603.936,37604.936,Thank you.
37604.48,37605.48,Yes.
37604.864,37605.864,Thank you.
37605.536,37606.536,Bye.
37606.08,37606.58,Okay.
37606.336,37607.336,Yeah.
37606.688,37607.688,I know it.
37607.968,37609.968,Thanks for watching!
37608.16,37610.74,Bye!
37610.528,37611.528,That's a nice one.
37612.48,37614.408,Thank you.
37615.392,37616.392,Uh-huh.
37620.064,37620.564,You?
37620.992,37621.992,Good?
37626.656,37628.656,ありがとうございます
37628.672,37630.672,Thanks for watching!
37642.592,37645.544,Thank you.
37646.816,37647.316,That's it.
37648.096,37649.096,Thank you.
37648.544,37649.544,Thank you very much.
37649.824,37651.024,"Hmm, six months today."
37651.232,37653.232,Thanks for watching.
37655.36,37656.36,Yeah.
37657.088,37658.088,power.
37658.72,37659.72,Good night.
37659.488,37660.488,"Now, chat is there."
37663.072,37664.072,What?
37667.712,37669.712,make them.
37668.48,37669.48,Thanks.
37677.408,37678.408,Thank you.
37680.64,37681.14,Okay.
37690.272,37692.272,See you next time.
37692.832,37693.832,Good.
37694.08,37694.58,B-
37694.56,37695.56,"Hey guys, you have a doonin."
37695.968,37696.968,I'm done.
37703.456,37704.456,See you next time.
37704.0,37705.0,video.
37704.672,37705.672,one.
37705.824,37706.824,.
37706.304,37706.804,It's true.
37706.804,37707.604,Maybe remember we had a-
37707.616,37709.616,Thanks for watching!
37707.808,37708.808,Thank you.
37708.096,37709.096,I'll see you next time.
37708.8,37709.8,Thank you.
37709.248,37711.248,Thanks for watching!
37709.888,37710.888,Cheers.
37713.984,37715.984,Thanks for watching!
37718.496,37718.996,Okay.
37719.872,37720.872,Bye.
37722.176,37723.176,with this.
37722.56,37723.56,"So,"
37723.04,37724.04,You're on your own.
37723.584,37724.584,Thank you.
37724.896,37725.896,Thanks.
37732.032,37733.032,it.
37733.344,37733.844,So...
37734.656,37735.656,Good.
37734.912,37735.912,Bye.
37735.808,37736.808,Thank you.
37736.096,37738.096,Thanks for watching!
37736.352,37737.352,Okay.
37741.216,37742.216,Thanks.
37741.536,37742.036,下
37742.624,37743.624,"So, let's go."
37743.328,37744.328,So...
37743.68,37744.68,then.
37746.528,37747.028,으음
37749.344,37750.344,Thank you.
37750.4,37751.4,machine.
37751.488,37751.808,はい、ではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではではでは
37751.872,37752.03200000001,구독과 좋아요는 좋아요
37752.832,37753.332,That's it.
37756.032,37756.532,See you!
37757.152,37758.152,Yeah.
37758.752,37759.252,Okay.
37759.104,37761.104,do you want any more?
37761.984,37765.832,Thank you.
37765.472,37767.472,you want more?
37765.984,37766.984,Good.
37767.328,37768.328,more.
37771.328,37771.828,Uh?
37771.872,37773.872,more.
37772.32,37773.32,Thanks for watching.
37772.8,37773.8,Good morning.
37773.184,37774.184,Please.
37773.44,37774.44,I feel.
37775.712,37776.212,Yeah.
37776.128,37777.498,"Oh, oh"
37778.72,37779.72,Bye!
37779.904,37781.904,"Oh, you're asking."
37780.704,37782.704,more and more.
37782.144,37783.144,Bye.
37787.584,37789.584,I think Daddy's one.
37789.248,37790.248,Thanks.
37789.728,37790.728,I guess.
37790.784,37792.784,you
37791.296,37793.296,Thanks for watching!
37791.584,37792.584,"So, I can't hear."
37792.192,37793.192,Thank you.
37792.384,37793.384,Okay.
37796.768,37798.768,Thanks for watching!
37798.304,37800.304,I might be a...
37799.808,37800.808,Thank you.
37802.208,37803.208,拜拜
37803.648,37804.148,Let me see.
37804.096,37804.596,Bye!
37810.848,37811.848,Okay.
37811.648,37812.648,is a child.
37813.376,37815.376,you
37814.496,37815.7,Thank you.
37818.688,37819.688,Thank you very much.
37819.68,37820.68,Good and we're almost.
37820.832,37821.832,"One, two, one."
37822.08,37824.08,more.
37823.616,37824.616,I'm gonna sing that.
37824.768,37825.768,Thank you.
37825.152,37826.152,Thanks.
37826.208,37827.208,Bye.
37826.784,37827.284,Bye!
37836.064,37837.064,So...
37843.936,37845.416000000005,"Okay, good night, baby."
37847.552,37848.552,right.
37850.528,37851.028,Okay.
37850.848,37852.848,So
37854.848,37856.848,Thanks for watching!
37855.36,37856.36,Thank you.
37856.0,37856.5,Good luck!
37857.344,37857.844,Good play!
37859.232,37860.232,Yeah.
37861.152,37862.152,I said y'all.
37862.528,37863.528,Thanks for watching.
37863.136,37863.636,Why is it?
37863.52,37869.192,Yeah.
37870.496,37870.996,You know who that is?
37872.736,37873.736,Thank you.
37873.184,37874.184,Sorry.
37874.368,37875.368,.
37902.24,37904.24,What? Oh yeah.
37903.104,37904.104,Okay.
37903.808,37904.808,I need you to say it.
37904.8,37905.8,sound effect.
37905.76,37907.36,我們來看看
37907.52,37908.52,Yeah.
37907.776,37908.776,next.
37908.768,37909.268,Bye!
37909.536,37910.036,What do you want?
37911.008,37911.508,Bye!
37912.96,37913.46,Uh?
37914.08,37914.58,Bye!
37915.008,37916.408,А-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а-а
37916.768,37918.768,Ini dari lakin ini
37917.824,37919.824,Thanks for watching.
37919.264,37920.264,"Okay, I got it."
37920.928,37921.928,"好,謝謝"
37921.568,37922.568,Thank you.
37921.984,37922.484,Yeah.
37922.4,37922.9,Bye!
37925.344,37927.656,Thank you.
37927.264,37928.264,Yeah.
37933.184,37934.184,"Hello, there."
37938.208,37939.208,Thank you.
37938.752,37939.752,ok.
37939.2,37940.2,Thanks.
37939.52,37940.02,Bye!
37940.032,37940.532,Thank you.
37941.92,37942.92,.
37945.504,37946.504,That was...
37945.984,37946.984,Thanks.
37946.816,37947.816,Bye.
37947.904,37948.904,Thank you.
37948.16,37949.0,Bye-bye.
37950.464,37951.464,Thank you.
37960.544,37961.544,See you!
37961.44,37962.44,Thank you.
37983.264,37985.264,et vous allez à me
37984.576,37986.576,Я меня мемия.
37985.952,37987.952,Thanks for watching!
37986.464,37986.964,Bye.
37987.776,37988.276,Okay.
37990.016,37990.516,That's it.
37993.984,38017.8,Thank you.
38029.216,38029.716,Bye!
38035.552,38036.052,"자, 자!"
38037.184,38037.684,Bye.
38044.128,38045.128,Not a thing.
38074.912,38076.912,Thank you.
38076.128,38077.128,Oh!
38084.672,38085.172,I know.
38085.728,38086.728,Bye.
38086.08,38087.08,拜拜
38089.152,38091.152,Thanks for watching!
38089.344,38090.344,Thank you.
38097.408,38097.908,Bye!
38100.832,38102.832,with her.
38101.344,38102.344,TV.
38104.544,38105.044,就行
38105.152,38105.992,Bye!
38113.824,38114.824,AHHHHH!
38115.712,38116.212,AHAHA!
38116.896,38117.736,What's up?
38118.464,38119.464,Bye.
38118.976,38119.476,AHHHHH!
38119.84,38120.34,Yeah.
38121.44,38122.44,I'm your dance woman.
38127.456,38128.456,Thank you.
38127.648,38128.648,and I'll be up.
38128.192,38129.192,Thanks.
38128.384,38129.384,again.
38129.984,38130.984,See ya!
38137.184,38138.184,So I just...
38137.632,38138.632,Thank you.
38144.64,38145.14,So...
38145.056,38146.056,Thank you.
38149.536,38150.536,See ya.
38163.52,38164.52,Thank you.
38164.704,38165.704,Good.
38165.088,38166.088,Thank you very much.
38165.568,38166.568,Apple's in the end.
38166.208,38167.208,more than that.
38167.264,38169.832,Thank you.
38169.696,38170.696,Bye bye.
38171.072,38171.572,Oh yeah.
38172.256,38174.256,Thanks for watching!
38173.152,38174.152,Bye.
38173.472,38174.472,Thanks for watching.
38178.624,38179.124,¡Alno beso!
38179.008,38180.008,This is a...
38192.736,38194.736,"Um, would you like to..."
38193.728,38194.228,구독!
38195.328,38196.328,"So, let's go."
38196.608,38197.608,Okay.
38197.344,38198.344,Thank you.
38198.656,38200.656,Thanks for watching!
38198.944,38199.944,No?
38201.184,38202.184,Madness.
38201.536,38204.232,Thank you.
38203.648,38205.648,water.
38205.536,38206.036,Bye!
38207.392,38209.392,Take that as well.
38208.384,38209.384,Bye!
38209.344,38210.344,Thank you.
38211.008,38213.008,Thanks for watching!
38212.416,38213.416,.
38212.768,38213.768,Thanks.
38214.304,38215.304,I don't know.
38215.392,38216.392,.
38216.8,38217.3,Oh no.
38217.376,38218.376,Thank you.
38222.496,38222.996,Bye!
38224.0,38226.0,Thanks for watching.
38224.448,38225.448,I'm gonna-
38224.704,38225.704,Thank you.
38224.896,38225.896,hold it.
38225.376,38227.376,hotter down here.
38226.272,38228.272,Thanks for watching.
38226.656,38227.656,It was all right.
38228.032,38229.032,Bye!
